,Unnamed: 0,created_at,author_id,id,text,neg,neu,pos,score
423,23,2021-04-27T19:41:14.000Z,1238614448392241158,1387129732207104006,"@BcoBicentenario Hasta cuando nuestras divisas Dicom retenidas, van 3 años y todos los dias dan excusas. Confiamos en esta entidad bancaria y fuimos burlados. Necesitamos nuestro dinero ya. @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @TarekWiliamSaab",0.9946141839027405,0.004068473819643259,0.0013172563631087542,neg
424,24,2021-04-27T19:35:18.000Z,224208567,1387128240016351239,"@BcodeVenezuela Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.09054587036371231,0.8995406627655029,0.009913403540849686,neu
425,25,2021-04-27T19:34:56.000Z,1303927158813982721,1387128147389394945,@BcoBicentenario hasta cuando debemos esperar por la liberacion de las divisas de dicom @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab,0.2967551052570343,0.6957761645317078,0.0074687860906124115,neu
426,26,2021-04-27T19:34:23.000Z,195913731,1387128006590836752,"Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM https://t.co/LkbPxbnZz1",0.8710368275642395,0.12225443124771118,0.006708703003823757,neg
427,27,2021-04-27T19:34:07.000Z,195913731,1387127940111118336,"@BcodeVenezuela Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",0.47913557291030884,0.5109876990318298,0.009876715019345284,neu
428,28,2021-04-27T19:33:46.000Z,224208567,1387127853742018561,"@BcoBicentenario Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela @BcoBicentenario",0.08790101855993271,0.9015363454818726,0.010562657378613949,neu
429,29,2021-04-27T19:29:03.000Z,186164677,1387126667001352204,"@BcodeVenezuela Buenos tardes tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab",0.9766322374343872,0.021631358191370964,0.001736356527544558,neg
430,30,2021-04-27T19:19:43.000Z,962574158,1387124315716472832,@BcoBicentenario Paguen las divisas retenidas el año 2018 del dicom. Nosotros confiamos en ustedes. Van para 3 años dando excusas mientras la banca privada soluciono @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab,0.8818870186805725,0.11358412355184555,0.004528871737420559,neg
431,31,2021-04-27T19:16:16.000Z,195913731,1387123448435159046,"Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM https://t.co/Yq3OU4Z3VC",0.8710368275642395,0.12225443124771118,0.006708703003823757,neg
432,32,2021-04-27T19:15:42.000Z,195913731,1387123306193641473,"@BcoBicentenario Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",0.47913557291030884,0.5109876990318298,0.009876715019345284,neu
433,33,2021-04-27T19:11:12.000Z,188033566,1387122172666257412,"@BcodeVenezuela El derecho de propiedad, garantiza el derecho al uso, goce, disfrute y disposición de los bienes. Las divisas se adquieron legalmente, son nuestra propiedad, pero no podemos hacer derecho de ella  @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab",0.05492521449923515,0.9059600234031677,0.0391148217022419,neu
434,34,2021-04-27T19:07:53.000Z,83775884,1387121341388804100,"@BcoBicentenario @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab  Ustedes se están beneficiando del dinero que en el 2018 le confiamos inocentemente, se quedaron con los bolivares y con los dólares, paguen divisas dicom",0.89532470703125,0.0909101590514183,0.013765077106654644,neg
435,35,2021-04-27T18:59:39.000Z,224208567,1387119265631903747,"@BcodeVenezuela Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.09054587036371231,0.8995406627655029,0.009913403540849686,neu
436,36,2021-04-27T18:59:08.000Z,224208567,1387119138171244550,"@SudebanInforma Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.09054587036371231,0.8995406627655029,0.009913403540849686,neu
437,37,2021-04-27T18:58:17.000Z,224208567,1387118925750677505,"@SudebanInforma Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.09054587036371231,0.8995406627655029,0.009913403540849686,neu
438,38,2021-04-27T18:57:18.000Z,224208567,1387118677368188934,"@BcodeVenezuela Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",0.09054587036371231,0.8995406627655029,0.009913403540849686,neu
439,39,2021-04-27T18:44:14.000Z,1118191796,1387115389558079489,"@SudebanInforma Comiencen por ustedes a tomar conciencia, como es posible que vamos para tres años con los dólares dicom retenidos en sus cuentas, sean conscientes de las necesidades de los demás @SudebanInforma @ANAUCO @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab",0.15230834484100342,0.8290992379188538,0.01859237067401409,neu
440,40,2021-04-27T18:42:28.000Z,2465283125,1387114941946204160,@SudebanInforma Necesitamos ayuda con nuestras divisas retenidas por los bancos Venezuela y bicentenario de convenio 20 dicom...,0.3128409683704376,0.6753101348876953,0.011848852038383484,neu
441,41,2021-04-27T18:35:27.000Z,190265453,1387113177385738243,@SudebanInforma Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.05231399089097977,0.5015811920166016,0.44610485434532166,neu
442,42,2021-04-27T18:34:39.000Z,190265453,1387112975039926274,@BcodeVenezuela Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.05231399089097977,0.5015811920166016,0.44610485434532166,neu
443,43,2021-04-27T18:33:56.000Z,1620489001,1387112796937129985,@BcodeVenezuela Saludos. Que paso con las divisas adjudicadas en dicom en el 2018? Hasta cuando serán retenidas? @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.7802848815917969,0.2140294313430786,0.0056856488808989525,neg
444,44,2021-04-27T18:19:06.000Z,1250018402,1387109063700459522,@SudebanInforma @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab  buenas tardes.  Traten de resolver a los afectados por las cuentas que fueron Adjudicadas por DICOM,0.23728659749031067,0.7558417916297913,0.006871642079204321,neu
445,45,2021-04-27T18:17:55.000Z,1350833194002690053,1387108763266686979,"@SudebanInforma #Duaca.  El banco del municipio Crespo Banco Provincial no abre sus puertas al público!   Por favor revisar la situación,necesitamos efectivo aunque sea poco!!!!!!",0.9827971458435059,0.014897782355546951,0.002305085537955165,neg
446,46,2021-04-27T18:17:22.000Z,186164677,1387108626876309511,"@BcodeVenezuela Buenos tardes tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco.
@SudebanInforma
 @BCV_ORG_VE
 @BcodeVenezuela
 @la_patilla
 @ElNacionalWeb @lanacionweb @globovision @descifradocom",0.9763389825820923,0.02181856334209442,0.0018424069276079535,neg
447,47,2021-04-27T18:17:11.000Z,186164677,1387108578813747209,"@SudebanInforma Buenos tardes tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco.
@SudebanInforma
 @BCV_ORG_VE
 @BcodeVenezuela
 @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom",0.9763389825820923,0.02181856334209442,0.0018424069276079535,neg
448,48,2021-04-27T18:16:53.000Z,186164677,1387108503505063941,"@SudebanInforma Buenos tardes tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco.
@SudebanInforma
 @BCV_ORG_VE
 @BcodeVenezuela
 @la_patilla
 @ElNacionalWeb @lanacionweb @globovision @descifradocom",0.9763389825820923,0.02181856334209442,0.0018424069276079535,neg
449,49,2021-04-27T18:16:30.000Z,195913731,1387108407434489859,"@SudebanInforma Por favor apoyo para liberar los fondos de DICOM, Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",0.31094467639923096,0.6793525815010071,0.009702688083052635,neu
450,50,2021-04-27T18:15:19.000Z,37759831,1387108108942680064,@EfectoCocuyo #SepaQue una vez que deposite sus divisas  alli no hay garantía de que puedas disponer de tu dinero . Muchas personas tenemos € y $ allí y no lo pondremos usar... no nos dan respuesta...   @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.5189536213874817,0.47397199273109436,0.007074362598359585,neg
451,51,2021-04-27T18:13:05.000Z,83775884,1387107549556756486,"@SudebanInforma Anyeline C, [27.04.21 11:08]
@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab A TOMAR CONCIENCIA QUE LOS BANCOS DE ESTADOS PAGUEN LO QUE DEBEN @BcoBicentenario @SimonZerpaD DEVUELVAN LAS DIVISAS QUE MANTIENEN RETENIDAS",0.18604640662670135,0.7564841508865356,0.0574694499373436,neu
452,52,2021-04-27T18:07:33.000Z,1116389251007090690,1387106155663527940,#Repost @sudebaninforma https://t.co/YL4QEU9HBw,0.020277097821235657,0.9509172439575195,0.028805628418922424,neu
453,53,2021-04-27T17:56:56.000Z,180588050,1387103486345682953,"@BcoBicentenario @SudebanInforma Buenas Tardes. Presento la banca en línea bloqueada, llamo al 0800banca00 y no contestan.",0.98735111951828,0.01127958670258522,0.0013693331275135279,neg
454,54,2021-04-27T17:41:48.000Z,254808423,1387099677426921472,"@MatematicoGocho @SudebanInforma Buenas tardes estimado, las deducciones corresponden al uso de Bicentenario en Línea y el mantenimiento de afiliación a los canales electrónicos, si desconoce alguno de estos puede escribir a la siguiente dirección reclamo.cliente@bicentenariobu.com. #AtenciónBBDP",0.011392302811145782,0.9812372326850891,0.007370393723249435,neu
455,55,2021-04-27T17:40:30.000Z,1118191796,1387099347893039106,"@SudebanInforma Buenas tardes ningún banco del estado quiere dar solución a los dólares obtenidos por el Dicom, ustedes cómo organismo deben actuar y apoyar a los usuarios sobre el bloqueó que nos tienen, basta ya de ser indolentes @BcoBicentenario @BcodeVenezuela @bcodeltesoro @BCV_ORG_VE",0.994965136051178,0.0036493241786956787,0.0013854646822437644,neg
456,56,2021-04-27T17:40:05.000Z,1118191796,1387099242435600391,@BcodeVenezuela Soluciones las divisas obtenidas por Dicom basta de ignorar el tema @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @ANAUCO @descifradocom,0.9866493344306946,0.011430278420448303,0.0019203944830223918,neg
457,57,2021-04-27T17:35:25.000Z,190265453,1387098071381708804,@SudebanInforma Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab #AFECTADOSDICOM,0.6838226318359375,0.2879345715045929,0.02824278548359871,neg
458,58,2021-04-27T17:34:51.000Z,190265453,1387097927718514690,@BcodeVenezuela Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.05231399089097977,0.5015811920166016,0.44610485434532166,neu
459,59,2021-04-27T17:27:20.000Z,94132617,1387096033734365187,"@SudebanInforma Tengo retenido en el Banco de Venezuela unas divisas en $, y no he podido sacarlos ni usarlos, para ver cuándo hay solución para esto, gracias",0.730067789554596,0.2653487026691437,0.004583463538438082,neg
460,60,2021-04-27T17:26:12.000Z,464071300,1387095750476275713,@BcodeVenezuela Cómo también es pionero en cobro de comisiones cobran por liquidar el punto de venta el 2% y aparte por sacarlo también @SudebanVzla @SudebanInforma que hay con eso ?,0.04718523100018501,0.9369661211967468,0.01584867388010025,neu
461,61,2021-04-27T17:25:39.000Z,186164677,1387095613666385923,"@SudebanInforma Buenos tardes tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco.

@SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom",0.9763389825820923,0.02181856334209442,0.0018424069276079535,neg
462,62,2021-04-27T17:22:50.000Z,1370507593,1387094903205900288,@SudebanInforma AFECTADOS DICOM  pedimos por favor a quien corresponda entregar las DIVISAS !YA!,0.17633111774921417,0.8156095743179321,0.008059321902692318,neu
463,63,2021-04-27T17:21:02.000Z,188033566,1387094448333524992,@SudebanInforma Requerimos que dicte directrices a la banca pública y privada para garantizar nuestros derechos económicos a todos los perjudicados con las divisas legalmente adquiridas por el sistema Dicom @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela,0.20224598050117493,0.7802872061729431,0.017466815188527107,neu
464,64,2021-04-27T17:19:13.000Z,14229706,1387093990730764298,"@BcodeVenezuela Requerimos nuestras divisas retenidas por el DICOM  
@sudebaninforma
 
@minecofinanzas
 
@tsj_venezuela
 
@tarekwiliamsaab",0.01917264796793461,0.9760921597480774,0.004735199268907309,neu
465,65,2021-04-27T17:18:42.000Z,14229706,1387093861412048899,"@SudebanInforma Requerimos nuestras divisas retenidas por el DICOM  
@sudebaninforma
 
@minecofinanzas
 
@tsj_venezuela
 
@tarekwiliamsaab",0.01917264796793461,0.9760921597480774,0.004735199268907309,neu
466,66,2021-04-27T17:18:12.000Z,14229706,1387093735138332686,@SudebanInforma Requerimos de nuestras divisas retenidas por el DICOM,0.02940797246992588,0.9639639258384705,0.006628083065152168,neu
467,67,2021-04-27T17:15:56.000Z,37759831,1387093165069504513,@SudebanInforma @SudebanInforma que nos pueden decir a los que tenemos divisas retenidas en los bancos del estado ? No nos dan ninguna solución.  Ya ha pasado mucho tiempo . Solucionen @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.9830979704856873,0.015446622855961323,0.0014554706867784262,neg
468,68,2021-04-27T17:14:39.000Z,195913731,1387092842766602243,"@SudebanInforma Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",0.47913557291030884,0.5109876990318298,0.009876715019345284,neu
469,69,2021-04-27T17:14:14.000Z,195913731,1387092740761165830,"@BcodeVenezuela Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",0.47913557291030884,0.5109876990318298,0.009876715019345284,neu
470,70,2021-04-27T17:13:14.000Z,962574158,1387092487274172417,@fatimacpb @BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab necesitamos soluciones ya. Bicentenario lleva desde el 2018 con el dinero retenido y aperturan cuentas en dólares q cinismo,0.9964136481285095,0.0019430252723395824,0.0016433433629572392,neg
471,71,2021-04-27T17:13:11.000Z,1369324530183925761,1387092473260937216,@SudebanInforma y al momento de colocar los montos deberían colocarlos así que si un producto sale en un millón quinientos en vez de colocar 15000000 colocarlos así 1500 500 2000 para facilitarle al usuario los pagos,0.02023341692984104,0.9730528593063354,0.006713651120662689,neu
472,72,2021-04-27T17:11:53.000Z,962574158,1387092147959119873,@SudebanInforma Bicentenario tiene mi dinero del dicom preso no trabaja ni un día emtonces@SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @DolarToday @ANAUCO @elimpulsocom @TachiraNoticias @TachiraNews,0.983389675617218,0.014644877053797245,0.001965462928637862,neg
473,73,2021-04-27T17:11:25.000Z,4115194707,1387092030631907337,@SudebanInforma @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab cuando darán respuesta de los fondos retenidos de Dicom por favor,0.04841193929314613,0.9440734386444092,0.00751472357660532,neu
474,74,2021-04-27T17:11:03.000Z,1250018402,1387091939540062221,"@SudebanInforma Buenas tardes.  Revisen los bancos que tienen a espera a los Venezolanos por más de 3 años sin poder movilizar los fondos provenientes del DICOM 
 @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab",0.9927767515182495,0.005745188798755407,0.0014780807541683316,neg
475,75,2021-04-27T17:10:56.000Z,1369324530183925761,1387091908460228608,@SudebanInforma hola buenas tardes quería decirles algo al respecto al BOLÍVAR DIGITAL QUE quieren incursionar en el pais es que si pudieran hacer una app de pago como tiene china que es wechat y luego le hacen publicó por televisión,0.5067428350448608,0.47387421131134033,0.019382929429411888,neg
476,76,2021-04-27T17:09:52.000Z,4115194707,1387091639848554500,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab esperamos alguna respuesta con los fondos retenidos de Dicom por favor den solución,0.3439793884754181,0.6432029008865356,0.012817668728530407,neu
477,77,2021-04-27T17:07:29.000Z,1620489001,1387091040419651587,@SudebanInforma @BcodeVenezuela Saludos. Que paso con las divisas adjudicadas en dicom en el 2018? Hasta cuando serán retenidas? @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.8258426189422607,0.16916610300540924,0.00499117374420166,neg
478,78,2021-04-27T17:07:15.000Z,1250018402,1387090981418414081,@BcodeVenezuela Saludos. Solicitamos la liberación de los fondos del DICOM @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab,0.024579698219895363,0.9603602886199951,0.015059972181916237,neu
479,79,2021-04-27T17:03:54.000Z,1620489001,1387090137234948098,@BcodeVenezuela Saludos. Que paso con las divisas adjudicadas en dicom en el 2018? Hasta cuando serán retenidas? @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.7802848815917969,0.2140294313430786,0.0056856488808989525,neg
480,80,2021-04-27T16:23:40.000Z,186164677,1387080014693347328,"@BcodeVenezuela Buenos días tengo retenido en este banco unas divisas comprada legalmente en el dicom desde el 2018 y no me permiten movilizarla sin obtener respuesta del banco.

@SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom",0.9829278588294983,0.015453319996595383,0.001618826063349843,neg
481,81,2021-04-27T16:09:38.000Z,3312459507,1387076480505614352,@fatimacpb @BcodeVenezuela Buenas tardes mis dividas compradas en el dicom desde el 2018 no me permiten movilizarla el banco Venezuela no da respuesta @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.9941033720970154,0.004676016978919506,0.0012205671519041061,neg
482,82,2021-04-27T16:09:33.000Z,962574158,1387076462134583296,"@BcoBicentenario Los canales electrónicos malos. Ni hablar de las cuentas en dólares, y las tarjetas internacionales puro caZa bobos. Desde el 2018 no me entregani dinero. @sudebaninforma @minecofinanzas @tsj_venezuela demanda ya interpuesta en el tsj @tarekwiliamsaab",0.996036946773529,0.0028279775287956,0.0011351765133440495,neg
483,83,2021-04-27T16:09:07.000Z,1303927158813982721,1387076353212751873,@BcoBicentenario tanto tiempo sin liberar las divisas  ya  vamos a cumplir 3 años y todos  los organismos públicos  se hacen de la vista gorda donde estan nuestros derechos @sudebaninforma @minecofinanzas @tsj_venezuela @TarekWiliamSaab @Nicolásmaduro,0.9946296215057373,0.003960764966905117,0.0014096007216721773,neg
484,84,2021-04-27T16:08:05.000Z,3312459507,1387076092779978752,@bcodeltesoro Buenas tardes las divisas comprada en el dicom no permiten movilizarla @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.9942392110824585,0.004346200730651617,0.001414621714502573,neg
485,85,2021-04-27T16:07:25.000Z,3312459507,1387075924013862913,@BcoBicentenario Buenas tardes porque no dejan movilizar las divisas compradas en el dicom @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.9942665696144104,0.004236630164086819,0.0014969157055020332,neg
486,86,2021-04-27T16:06:47.000Z,37759831,1387075765905264646,@BcodeVenezuela Liberen las divisas retenidas.  No es justo . Respuesta YAaaaaaaaa @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.9883572459220886,0.009075632318854332,0.00256713735871017,neg
487,87,2021-04-27T16:06:17.000Z,3312459507,1387075640319520779,@BcodeVenezuela Buenas tardes necesito que me den respuesta de mi divisas comprada en el Dicom no me la dejan movilizar @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.970832884311676,0.027539456263184547,0.0016276324167847633,neg
488,88,2021-04-27T16:05:23.000Z,37759831,1387075412023459843,@BcoBicentenario Liberen los $ y €  que tienen retenidos a los clientes.  No es justo que no puedan disponer de su dinero @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.9963866472244263,0.0021790610626339912,0.0014342253562062979,neg
489,89,2021-04-27T16:04:19.000Z,37759831,1387075142191304707,@bcodeltesoro Para que preapertura si a nosotros que tenemos saldo en $€ no podemos disponer de nuestro dinero ??? Es injustooo @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.9969384670257568,0.0017321036430075765,0.0013294450473040342,neg
490,90,2021-04-27T16:02:53.000Z,4115194707,1387074783041499136,"@bcodeltesoro @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab necesitamos solución para las divisas retenidas de Dicom, cuando darán solución a esto?????",0.8482842445373535,0.14380404353141785,0.007911675609648228,neg
491,91,2021-04-27T16:01:11.000Z,4115194707,1387074353544798212,@bcodeltesoro @BCV_ORG_VE @bcodeltesoro @SudebanInforma cuando darán solución a las divisas obtenidas de Dicom???,0.9476246237754822,0.049417633563280106,0.0029578213579952717,neg
492,92,2021-04-27T15:13:56.000Z,14229706,1387062463183659022,"@BcodeVenezuela Requerimos de nuestro dinero bloqueado con los dolares DICOM queremos soluciones,por favor queremos soluciones en esta crisis @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab",0.9657980799674988,0.030330751091241837,0.0038711747620254755,neg
493,93,2021-04-27T15:13:49.000Z,14229706,1387062433731186688,"@BcoBicentenario Requerimos de nuestro dinero bloqueado con los dolares DICOM queremos soluciones,por favor queremos soluciones en esta crisis @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab",0.9657980799674988,0.030330751091241837,0.0038711747620254755,neg
494,94,2021-04-27T15:13:43.000Z,14229706,1387062410243186692,"@bcodeltesoro Requerimos de nuestro dinero bloqueado con los dolares DICOM queremos soluciones,por favor queremos soluciones en esta crisis @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab",0.9657980799674988,0.030330751091241837,0.0038711747620254755,neg
495,95,2021-04-27T15:04:20.000Z,195913731,1387060048912916481,"@fatimacpb @BcodeVenezuela Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",0.38532277941703796,0.6040632128715515,0.010614081285893917,neu
496,96,2021-04-27T15:03:21.000Z,195913731,1387059802120011779,"@bcodeltesoro Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM",0.47913557291030884,0.5109876990318298,0.009876715019345284,neu
497,97,2021-04-27T15:02:57.000Z,195913731,1387059701985202180,"@BcoBicentenario Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE @BcodeVenezuela #afectadosDICOM .",0.39413878321647644,0.5961850881576538,0.009676129557192326,neu
498,98,2021-04-27T15:00:03.000Z,195913731,1387058970939072521,"@BcodeVenezuela Liberen los fondos de DICOM. Ya que estan retenidos sin posibilidad de movilización alguna. Queremos respuestas oportunas.
@SudebanInforma @BCV_ORG_VE #afectadosDicom",0.6465824842453003,0.3453965187072754,0.008021066896617413,neg
499,99,2021-04-27T14:58:52.000Z,188033566,1387058672250105856,"@BcoBicentenario #afectadosdicom somos muchos los perjudicados afectados por esta situación, no poder disponer libremente de nuestras divisas Dicom, lesiona nuestros intereses y derechos económicos @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab",0.9960042834281921,0.0025786568876355886,0.0014170815702527761,neg
500,0,2021-04-27T14:56:03.000Z,190265453,1387057961722331138,@BcodeVenezuela Liberen las Divisas Dicom!! Queremos solución YA! @SudebanInforma @BCV_ORG_VE @BcodeVenezuela @la_patilla @ElNacionalWeb @lanacionweb @globovision @descifradocom @elestimulo @ANAUCO @elimpulsocom @TachiraNoticias  @minecofinanzas @tsj_venezuela @tarekwiliamsaab,0.05231399089097977,0.5015811920166016,0.44610485434532166,neu
501,1,2021-04-27T14:54:54.000Z,224208567,1387057675628957699,@argenisortizpue @fatimacpb @BcodeVenezuela @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @bcodeltesoro @sudebaninforma @minecofinanzas @tsj_venezuela @takekwiliamsaab @bcodeltesoro solicitamos respuesta y solución a las Divisas adquiridas de forma legal y en el sistema implantado por el gobierno actual. Más por el tema COVID-19 estamos más urgidos.,0.014253554865717888,0.9538697600364685,0.03187669441103935,neu
502,2,2021-04-27T14:51:09.000Z,1250018402,1387056729276305411,@fatimacpb @BcodeVenezuela @sudebaninforma @minecofinanzas @tsj_venezuela @takekwiliamsaab @bcodeltesoro solicitamos respuesta y solución a las Divisas adquiridas de forma legal y en el sistema implantado por el gobierno actual. Más por el tema COVID-19 estamos más urgidos.,0.018764501437544823,0.9551864862442017,0.02604900300502777,neu
